conversation_id,text,person_id,time
SecondGame_2_12,"From my batch we have learned that PAM does not have good safety or payload, but it does do well in agility. Also we really liked the NiCd power source.",cameron i,11/26/13 9:31
SecondGame_2_12,The hydraulic actuator maximized payload and agility but was not very sasfe,samuel o,11/26/13 9:31
SecondGame_3_12,"One of my best prototypes had a payload of 560, agility of 296, recharge interval of 5.98, cost of 13835 and a safety of 196",justin y,11/26/13 9:31
SecondGame_4_12,"the PAM actuator was very strong in the agility category, but struggled in payload",daniel t,11/26/13 9:31
SecondGame_1_12,"My actuator seemed to be great in cost and recharge interval, but it lacked in payload and safety",derek v,11/26/13 9:32
SecondGame_1_12,"The hydraulic actuators main strength was the payload capacity, all of our prototypes could take a huge payload. The weaknesses are agility and cost",jackson p,11/26/13 9:32
SecondGame_2_12,The series elastic actuator maximized safety and payload. However it had a poor recharge interval and a high cost,nathan d,11/26/13 9:32
SecondGame_3_12,"I didn't have any great results but my best results were 700 payload, 122 agility, 7.6 recharge interval, 12440 cost and 229 safety rating",nicholas n,11/26/13 9:32
SecondGame_4_12,The series elastic is very safe but the cost is pretty high.,abigail z,11/26/13 9:32
SecondGame_4_12,"When we used the hydraulic, the payload was much higher than needed but the recharge interval and safety were very poor",shane t,11/26/13 9:32
SecondGame_5_12,"I worked with the hydraulic actuator. Its strengths included payload and agility. As for weaknesses, it is expensive and has a low recharge interval.",brandon f,11/26/13 9:32
SecondGame_5_12,"I worked with the hydraulic actuator. Its strengths included payload and agility. As for weaknesses, it is expensive and has a low recharge interval.",brandon f,11/26/13 9:32
SecondGame_1_12,"The prototypes that we tested with the electric actuator, did alright in recharge interval, and payload.  However it was very expensive and wasn't the safest option.",brent p,11/26/13 9:33
SecondGame_1_12,The Pneumatic Artificial Muscle Actuated System had a fairly good agility but the payload was very poor,cormick u,11/26/13 9:33
SecondGame_1_12,The strength of series elastic is definitely it's safety but it struggled quite a bit to meet the requests for recharge interval,luke u,11/26/13 9:33
SecondGame_2_12,sorry for being late. I was enrolling class. I worked with electric acuator,ruzhen e,11/26/13 9:33
SecondGame_3_12,The best PAM design had payload 524 agility 254 recharge interval 6.50 safety of 195 and cost 14810.,keegan q,11/26/13 9:33
SecondGame_3_12,Which attributes are going to be the most important to us?,nicholas n,11/26/13 9:33
SecondGame_4_12,"our recharge interval ranges from 5 to 6 hours, how is that compared to all of your results?",abigail z,11/26/13 9:33
SecondGame_4_12,The Pneumatic safety was pretty poor as well,christina b,11/26/13 9:33
SecondGame_5_12,"The series elastic actuator maximizes safety, resulting in good RPNs for almost all devices created with it. The major downfall with this actuator was that payload and racharge interval were inversely related and it was difficult to create a device with high ratings in both of these areas.",caitlyn y,11/26/13 9:33
SecondGame_4_12,Mine ranged from 6.7-8.1,christina b,11/26/13 9:34
SecondGame_4_12,PAM ranged from 6.5-5.77,daniel t,11/26/13 9:34
SecondGame_4_12,same with hydraulic. 5.9-6.3 hourse,shane t,11/26/13 9:34
SecondGame_2_12,So what were the advantages and disadvantages of the electric actuator?,cameron i,11/26/13 9:35
SecondGame_2_12,So what were the advantages and disadvantages of the electric actuator?,cameron i,11/26/13 9:35
SecondGame_3_12,I think cost shouldn't be a big factor if we get good performance out of the device,nicholas n,11/26/13 9:35
SecondGame_4_12,Mine is probably the worst in that area then.,abigail z,11/26/13 9:35
SecondGame_3_12,Yeah sorry Im enrolling for classes at the same time so im switching back and forth,casey f,11/26/13 9:36
SecondGame_3_12,is casey here?,keegan q,11/26/13 9:36
SecondGame_4_12,mine was from 590-842,abigail z,11/26/13 9:36
SecondGame_4_12,What did everyone range from in payload,daniel t,11/26/13 9:36
SecondGame_4_12,PAM was all around 500,daniel t,11/26/13 9:36
SecondGame_4_12,hydraulic had 924-1116,shane t,11/26/13 9:36
SecondGame_1_12,"one of our best devices had a good agility with 254 and a good recharge interval at 6.5, but the cost of the device was too high, the payload was to low at 524, and the safety wasn't very good",cormick u,11/26/13 9:37
SecondGame_1_12,i agree that the NiCd is a good power source,cormick u,11/26/13 9:37
SecondGame_1_12,It seemed like the NiCd power source worked the best and our results determined that composite was the best material to use with hydraulic,jackson p,11/26/13 9:37
SecondGame_2_12,electric doesnt have very high safety as well. and its payload is a bit weaker. but its high in agility.,ruzhen e,11/26/13 9:37
SecondGame_3_12,Our prototypes did not do so well in the cost area. The higher the payload the higher the cost I found,casey f,11/26/13 9:37
SecondGame_3_12,"@Casey: oh no problem, can you put up the numbers for your best design?",keegan q,11/26/13 9:37
SecondGame_4_12,series elastic,abigail z,11/26/13 9:37
SecondGame_4_12,Pneumatic 480-700,christina b,11/26/13 9:37
SecondGame_5_12,Hey guys Im Kiana. I worked with the electric actuator. *I have been out with a concussion for the last week and a half and am trying to catch up. Ill let you know asap about the electric actuator,kiana k,11/26/13 9:37
SecondGame_1_12,"The best we tested was; Composite PFC Piezo ROM 5. It had a payload of 580, an agility of 257, a recharge of 6.90, a cost of $14915, and a safety of 190.",brent p,11/26/13 9:38
SecondGame_1_12,NiCd also worked well with our actuator and it seemed like aluminum was the best choice of material for us,luke u,11/26/13 9:38
SecondGame_2_12,"Ok cool, so it sounds like the hydraulic, or series elastic is probably some of the best choices? What do you guys think?",cameron i,11/26/13 9:38
SecondGame_2_12,"Ok cool, so it sounds like the hydraulic, or series elastic is probably some of the best choices? What do you guys think?",cameron i,11/26/13 9:38
SecondGame_3_12,"Yeah 1036 payload, 212 agility, 6.3 recharge int. and 13385 for cost",casey f,11/26/13 9:38
SecondGame_4_12,I had electric and its payload was 560-804,madeline g,11/26/13 9:38
SecondGame_2_12,We would have to find a way to make the hydraulic safer though for sure,cameron i,11/26/13 9:39
SecondGame_2_12,We would have to find a way to make the hydraulic safer though for sure,cameron i,11/26/13 9:39
SecondGame_2_12,"I agree, safety is major issue for the hydrauli",samuel o,11/26/13 9:39
SecondGame_4_12,@Madeline: what about your recharge interval?,daniel t,11/26/13 9:39
SecondGame_4_12,the recharge interval ranged from 5.98-6.90,madeline g,11/26/13 9:39
SecondGame_4_12,"Most of my prototypes were only able to satisfy 1-3 consultants, did anyone have more?",shane t,11/26/13 9:39
SecondGame_5_12,I learned that NiCd power source was the best option as well. We also learned that steel wasn't the best option for material. We used it for 3 of our prototypes and the results were fairly poor,brandon f,11/26/13 9:39
SecondGame_5_12,I learned that NiCd power source was the best option as well. We also learned that steel wasn't the best option for material. We used it for 3 of our prototypes and the results were fairly poor,brandon f,11/26/13 9:39
SecondGame_1_12,we just could never get our payload close to that 880N,cormick u,11/26/13 9:40
SecondGame_1_12,"How did each of your devices function with ROM? Ours did better payload and agility wise when we increased the ROM, but it did poorly on recharge interval",derek v,11/26/13 9:40
SecondGame_2_12,Mine didnt satisfy the consultants,cameron i,11/26/13 9:40
SecondGame_2_12,Mine didnt satisfy the consultants,cameron i,11/26/13 9:40
SecondGame_2_12,What were some of the numbers people got for safety with their prototypes?,nathan d,11/26/13 9:40
SecondGame_2_12,can the parameter with hydraulic reach the IC's requirement?,ruzhen e,11/26/13 9:40
SecondGame_2_12,the lowest safety score we got was 190,samuel o,11/26/13 9:40
SecondGame_5_12,An ROM of 3 with that combination worked the best with our actuator.,caitlyn y,11/26/13 9:40
SecondGame_5_12,"I agree with everything that was just said. We found that the best combination was an aluminum material, NiCd power source, and Piezoelectric control sensor.",caitlyn y,11/26/13 9:40
SecondGame_5_12,I agree with aluminum and nicd,kiana k,11/26/13 9:40
SecondGame_1_12,Yeah it was the same here,brent p,11/26/13 9:41
SecondGame_1_12,@Jackson: same here,cormick u,11/26/13 9:41
SecondGame_1_12,And what category is going to be most important to our final design because I think we should start with the models that did the best in that category first and work from there?,derek v,11/26/13 9:41
SecondGame_1_12,"The best ROM was 4, the rest decreased by quite a bit. For each of mine the payload was in the 900s or 1000s",jackson p,11/26/13 9:41
SecondGame_2_12,mine is 190 as well,ruzhen e,11/26/13 9:41
SecondGame_3_12,Do you guys want to set threshholds for certain aspects and see which of our designs come closest to reaching them?,justin y,11/26/13 9:41
SecondGame_3_12,@Casey: what was the safety for yours?,keegan q,11/26/13 9:41
SecondGame_4_12,We should think about what we want to prioritize. What do you think are the most important factors?,abigail z,11/26/13 9:41
SecondGame_4_12,I think that safety is a very important factor to focus on,madeline g,11/26/13 9:41
SecondGame_5_12,@Caitlyn: my team tested ROM5 but had the same kind of good results,kiana k,11/26/13 9:41
SecondGame_1_12,sounds good,cormick u,11/26/13 9:42
SecondGame_1_12,I was thinking we could all design a new prototype of our own actuator and try to change it in a way to make it better,jackson p,11/26/13 9:42
SecondGame_2_12,just wondering did anyone try the hydraulic with piezoelectric and NiCd?,cameron i,11/26/13 9:42
SecondGame_2_12,just wondering did anyone try the hydraulic with piezoelectric and NiCd?,cameron i,11/26/13 9:42
SecondGame_2_12,"The highest we had for series elastic was 202, and the lowest was 162",nathan d,11/26/13 9:42
SecondGame_2_12,@Cameron: yes we did,samuel o,11/26/13 9:42
SecondGame_3_12,"That device used steal, NiCd, Hydraulic, Strain-Gauge and ROM 3",casey f,11/26/13 9:42
SecondGame_3_12,218,casey f,11/26/13 9:42
SecondGame_3_12,I think the results Casey got were the best out of all of us,nicholas n,11/26/13 9:42
SecondGame_4_12,I would say Safety & Payload,christina b,11/26/13 9:42
SecondGame_5_12,@Kiana: That's definitely a good thing to keep in mind,caitlyn y,11/26/13 9:42
SecondGame_1_12,@Jackson:  I think that's a great idea,brent p,11/26/13 9:43
SecondGame_1_12,alright sounds good,derek v,11/26/13 9:43
SecondGame_1_12,I like that plan,luke u,11/26/13 9:43
SecondGame_2_12,@Samuel: What material? and was it good?,cameron i,11/26/13 9:43
SecondGame_2_12,@Samuel: What material? and was it good?,cameron i,11/26/13 9:43
SecondGame_2_12,can you provide other parameter of the one with the safety of 162,ruzhen e,11/26/13 9:43
SecondGame_3_12,Guys I just made a sheet to compare our designs. It's in the shared space under designs comparison,keegan q,11/26/13 9:43
SecondGame_4_12,"I agree, but I think agility is also very important",abigail z,11/26/13 9:43
SecondGame_4_12,agreed those should be our top 2 in mind when making the next batch,shane t,11/26/13 9:43
SecondGame_5_12,What my group did for the last module was everyone created a new prototype based on their testing results and we made our batch that way. Then we had a prototype using each actuator,brandon f,11/26/13 9:43
SecondGame_5_12,What my group did for the last module was everyone created a new prototype based on their testing results and we made our batch that way. Then we had a prototype using each actuator,brandon f,11/26/13 9:43
SecondGame_5_12,i think my group found that the electric actuator did well with agility at a higher ROM but the recharge interval dropped at a higher ROM,kiana k,11/26/13 9:43
SecondGame_1_12,ok so we each make a new prototype and but it into a batch then,jackson p,11/26/13 9:44
SecondGame_2_12,"yes, steel, NiCd, Piezoelectric, and ROM 5",nathan d,11/26/13 9:44
SecondGame_2_12,@Cameron: that one had the best safety but a low payload relative to our other designs.  We used a composite material,samuel o,11/26/13 9:44
SecondGame_3_12,I actually have a better one if we are trying to keep the safety low.,nicholas n,11/26/13 9:44
SecondGame_3_12,"480 payload, 242 agility, 7.38 recharge interval, 11780 cost, and 191 safety",nicholas n,11/26/13 9:44
SecondGame_4_12,"So we can focus on safety and payload, and keep agility in mind as well.",madeline g,11/26/13 9:44
SecondGame_5_12,Would you like to that this time as well?,brandon f,11/26/13 9:44
SecondGame_5_12,Would you like to that this time as well?,brandon f,11/26/13 9:44
SecondGame_5_12,@Brandon: That is what we did as well.,caitlyn y,11/26/13 9:44
SecondGame_1_12,we could talk about that. which control sensors worked best for you guys,jackson p,11/26/13 9:45
SecondGame_2_12,@Samuel: ok did the values satisfy the consultants. Just trying to learn some more about the combo,cameron i,11/26/13 9:45
SecondGame_2_12,@Samuel: ok did the values satisfy the consultants. Just trying to learn some more about the combo,cameron i,11/26/13 9:45
SecondGame_3_12,"If cost isn't a factor, then this one could be good too, payload 580, agility 257, recharge of 6.9, cost of 14915, and safety of 190",justin y,11/26/13 9:45
SecondGame_3_12,Yea true,nicholas n,11/26/13 9:45
SecondGame_4_12,Sounds good to me!,abigail z,11/26/13 9:45
SecondGame_1_12,"He's not saying the sensor, he's saying which things do we want to focus on, like the cost, safety, agility, payload or recharge interval I think",derek v,11/26/13 9:46
SecondGame_1_12,ok i misread it sorry,jackson p,11/26/13 9:46
SecondGame_3_12,Well what can we change to bring the cost down?,casey f,11/26/13 9:46
SecondGame_3_12,"it was composite, PFC, electric, Piezoelectric, and ROM 5",justin y,11/26/13 9:46
SecondGame_3_12,I just made an updated comparison sheet. You guys can open it.,keegan q,11/26/13 9:46
SecondGame_3_12,Yea i think that's the best one so far,nicholas n,11/26/13 9:46
SecondGame_4_12,does anyone have any results that satisfy all three of those?,daniel t,11/26/13 9:46
SecondGame_1_12,"So, what do we want to focus on?",brent p,11/26/13 9:47
SecondGame_1_12,"No problem, I think we should focus on safety",derek v,11/26/13 9:47
SecondGame_1_12,and then what?,derek v,11/26/13 9:47
SecondGame_2_12,@James: I think Piezoelectric,nathan d,11/26/13 9:47
SecondGame_3_12,Changing to a lower ROM i think will lower the cost,nicholas n,11/26/13 9:47
SecondGame_4_12,"My device has a pretty good safety, payload, agility, and recharge interval; the cost is a little high though",madeline g,11/26/13 9:47
SecondGame_1_12,Same here,brent p,11/26/13 9:48
SecondGame_1_12,i think recharge interval is pretty important too,cormick u,11/26/13 9:48
SecondGame_1_12,i agree,cormick u,11/26/13 9:48
SecondGame_1_12,I think safety and cost are the two most important,jackson p,11/26/13 9:48
SecondGame_2_12,Did anyone satisfy most of the consultants?,cameron i,11/26/13 9:48
SecondGame_2_12,Did anyone satisfy most of the consultants?,cameron i,11/26/13 9:48
SecondGame_2_12,"@Cameron: agility yes, payload yes, everything else no",samuel o,11/26/13 9:48
SecondGame_3_12,"lowering rom would increase recharge interval, but lower agility and payload",justin y,11/26/13 9:48
SecondGame_4_12,"same here. I have one that has good scores for the categories, but is set at 15440 dollars",shane t,11/26/13 9:48
